match_id,blue_1_name,blue_1_role,blue_2_name,blue_2_role,blue_3_name,blue_3_role,blue_4_name,blue_4_role,blue_5_name,blue_5_role,red_1_name,red_1_role,red_2_name,red_2_role,red_3_name,red_3_role,red_4_name,red_4_role,red_5_name,red_5_role,label
KR_7634188528,Ashe,Poke,Zed,Assassin AD,Draven,DPS Marksman,Xayah,DPS Marksman,Aurora,Poke,Cassiopeia,Sustain Mage,Volibear,Sustain Tank,Sona,Utility Support,Smolder,Poke,Gwen,Bruiser AP,1
KR_7633019051,Lux,Poke,Yasuo,Bruiser AD,Vex,Burst,Gragas,Sustain Mage,Nautilus,CC Tank,Ashe,Poke,Karma,Utility Support,Brand,Burst,Pantheon,Bruiser AD,Ekko,Burst,0
KR_7634627455,Ezreal,Poke,Gwen,Bruiser AP,Zyra,Poke,Zeri,DPS Marksman,Poppy,CC Tank,Soraka,Utility Support,Lissandra,Burst,Galio,CC Tank,Xayah,DPS Marksman,Talon,Assassin AD,1
KR_7633962267,Rumble,Sustain Mage,Karthus,Burst,Samira,DPS Marksman,Mordekaiser,Bruiser AP,Amumu,CC Tank,Annie,Burst,Braum,CC Tank,Lucian,DPS Marksman,Ashe,Poke,Caitlyn,Poke,1
KR_7633941769,Lux,Poke,Malphite,Sustain Tank,Jhin,Poke,Heimerdinger,Poke,Nidalee,Poke,Gangplank,Poke,Annie,Burst,Lucian,DPS Marksman,Katarina,Burst,Talon,Assassin AD,0
KR_7617864777,Lux,Poke,Sona,Utility Support,Kennen,Burst,Rell,CC Tank,Shen,Sustain Tank,Ziggs,Poke,Maokai,CC Tank,Smolder,Poke,Jinx,DPS Marksman,Lucian,DPS Marksman,1
KR_7617840149,Blitzcrank,CC Tank,Sion,Sustain Tank,Jinx,DPS Marksman,Illaoi,Bruiser AD,Twitch,DPS Marksman,Jhin,Poke,Kalista,DPS Marksman,Gangplank,Poke,Aurora,Poke,Lucian,DPS Marksman,1
KR_7639257686,Jhin,Poke,Hwei,Poke,Mordekaiser,Bruiser AP,Rumble,Sustain Mage,Janna,Utility Support,Quinn,Poke,Renekton,Bruiser AD,Varus,Poke,Lux,Poke,Rakan,Utility Support,1
KR_7616477137,Malzahar,Poke,Gragas,Sustain Mage,Aatrox,Bruiser AD,Senna,DPS Marksman,Pantheon,Bruiser AD,Yone,Bruiser AD,Orianna,Burst,Kled,Bruiser AD,Vladimir,Sustain Mage,Smolder,Poke,1
KR_7638880195,Sivir,DPS Marksman,Mordekaiser,Bruiser AP,Talon,Assassin AD,Volibear,Sustain Tank,Tristana,DPS Marksman,Smolder,Poke,Sylas,Bruiser AP,Ornn,Sustain Tank,Ryze,Bruiser AD,Teemo,Poke,1
KR_7638853906,Thresh,Utility Support,Kennen,Burst,Pantheon,Bruiser AD,Gnar,Bruiser AD,Darius,Bruiser AD,Ziggs,Poke,Hwei,Poke,Aphelios,DPS Marksman,Katarina,Burst,Caitlyn,Poke,1
KR_7617204037,Xerath,Poke,Kalista,DPS Marksman,Vayne,DPS Marksman,Zac,CC Tank,Ambessa,Bruiser AD,Shyvana,Bruiser AD,Braum,CC Tank,Gragas,Sustain Mage,Karthus,Burst,Gangplank,Poke,1
KR_7617151146,Teemo,Poke,Warwick,Bruiser AD,Volibear,Sustain Tank,Xerath,Poke,Qiyana,Assassin AD,Gangplank,Poke,Yone,Bruiser AD,Jayce,Poke,Senna,DPS Marksman,Malzahar,Poke,0
KR_7638951182,Caitlyn,Poke,Veigar,Burst,Leona,CC Tank,Renekton,Bruiser AD,Lillia,Sustain Mage,Lucian,DPS Marksman,Tryndamere,Bruiser AD,Jinx,DPS Marksman,Aphelios,DPS Marksman,Orianna,Burst,1
KR_7639740623,Malzahar,Poke,Aphelios,DPS Marksman,Nocturne,Assassin AD,Alistar,CC Tank,Veigar,Burst,Ryze,Bruiser AD,Blitzcrank,CC Tank,Ahri,Burst,Ekko,Burst,Ezreal,Poke,0
KR_7638631339,Amumu,CC Tank,Aurora,Poke,Kalista,DPS Marksman,Gragas,Sustain Mage,Diana,Burst,Vladimir,Sustain Mage,Kindred,DPS Marksman,Nami,Utility Support,Ashe,Poke,Zoe,Poke,1
KR_7634239569,Corki,Poke,Milio,Utility Support,Skarner,CC Tank,Jinx,DPS Marksman,Zed,Assassin AD,Braum,CC Tank,Elise,Burst,Brand,Burst,Thresh,Utility Support,Jax,Bruiser AD,0
KR_7634213469,Karma,Utility Support,Yasuo,Bruiser AD,Alistar,CC Tank,Garen,Bruiser AD,Gnar,Bruiser AD,Sylas,Bruiser AP,Twitch,DPS Marksman,Maokai,CC Tank,Cassiopeia,Sustain Mage,Nidalee,Poke,0
KR_7634024729,Amumu,CC Tank,Rumble,Sustain Mage,Jax,Bruiser AD,Senna,DPS Marksman,Teemo,Poke,Xerath,Poke,Veigar,Burst,Nidalee,Poke,Fizz,Burst,Zed,Assassin AD,0
KR_7634013795,Syndra,Burst,Galio,CC Tank,Anivia,Poke,Irelia,Bruiser AD,Tristana,DPS Marksman,Jayce,Poke,Lissandra,Burst,Gnar,Bruiser AD,Fizz,Burst,Zilean,Utility Support,1
KR_7633995184,Gwen,Bruiser AP,Olaf,Bruiser AD,Maokai,CC Tank,Yuumi,Utility Support,Teemo,Poke,Quinn,Poke,Soraka,Utility Support,Zyra,Poke,Vi,Bruiser AD,Aatrox,Bruiser AD,1
KR_7635251975,Vex,Burst,Samira,DPS Marksman,Gragas,Sustain Mage,Hwei,Poke,Sett,Bruiser AD,Kayle,Bruiser AD,Smolder,Poke,Kennen,Burst,Sion,Sustain Tank,Nautilus,CC Tank,1
KR_7616002263,Brand,Burst,Morgana,Poke,Yasuo,Bruiser AD,Irelia,Bruiser AD,Vi,Bruiser AD,Taliyah,Poke,Kayle,Bruiser AD,Zilean,Utility Support,Gnar,Bruiser AD,Yone,Bruiser AD,0
KR_7615851731,Zed,Assassin AD,Galio,CC Tank,Lissandra,Burst,Nautilus,CC Tank,Yasuo,Bruiser AD,Vayne,DPS Marksman,Lux,Poke,Gwen,Bruiser AP,Thresh,Utility Support,Irelia,Bruiser AD,1
KR_7638479851,Aphelios,DPS Marksman,Zed,Assassin AD,Malzahar,Poke,Samira,DPS Marksman,Corki,Poke,Leona,CC Tank,Taliyah,Poke,Senna,DPS Marksman,Jhin,Poke,Pantheon,Bruiser AD,0
KR_7612660426,Zyra,Poke,Anivia,Poke,Warwick,Bruiser AD,Jhin,Poke,Maokai,CC Tank,Smolder,Poke,Ezreal,Poke,Caitlyn,Poke,Ahri,Burst,Karma,Utility Support,0
KR_7608838996,Akshan,Assassin AD,Camille,Bruiser AD,Ezreal,Poke,Taliyah,Poke,Azir,Poke,Xerath,Poke,Syndra,Burst,Seraphine,Utility Support,Ashe,Poke,Thresh,Utility Support,0
KR_7603663586,Seraphine,Utility Support,Ahri,Burst,Riven,Bruiser AD,Annie,Burst,Twitch,DPS Marksman,Bard,Utility Support,Lissandra,Burst,Aphelios,DPS Marksman,Lucian,DPS Marksman,Viego,Bruiser AD,1
KR_7603428846,Ezreal,Poke,Yasuo,Bruiser AD,Lissandra,Burst,Maokai,CC Tank,Smolder,Poke,Darius,Bruiser AD,Mordekaiser,Bruiser AP,Ornn,Sustain Tank,Samira,DPS Marksman,Tristana,DPS Marksman,1
KR_7639904401,Galio,CC Tank,Thresh,Utility Support,Corki,Poke,Garen,Bruiser AD,Akali,Burst,Viego,Bruiser AD,Teemo,Poke,Shaco,Assassin AD,Jhin,Poke,Sylas,Bruiser AP,0
KR_7639802660,Talon,Assassin AD,Viego,Bruiser AD,Viktor,Poke,Aurora,Poke,Graves,Poke,Garen,Bruiser AD,Blitzcrank,CC Tank,Vayne,DPS Marksman,Shen,Sustain Tank,Senna,DPS Marksman,0
KR_7636959015,Orianna,Burst,Zeri,DPS Marksman,Draven,DPS Marksman,Yone,Bruiser AD,Lux,Poke,Senna,DPS Marksman,Viktor,Poke,Caitlyn,Poke,Seraphine,Utility Support,Ashe,Poke,0
KR_7634030585,Lulu,Utility Support,Ezreal,Poke,Janna,Utility Support,Lux,Poke,Karma,Utility Support,Illaoi,Bruiser AD,Hwei,Poke,Syndra,Burst,Fizz,Burst,Amumu,CC Tank,0
KR_7634019581,Taliyah,Poke,Kayle,Bruiser AD,Evelynn,Burst,Xayah,DPS Marksman,Rakan,Utility Support,Karma,Utility Support,Ornn,Sustain Tank,Garen,Bruiser AD,Fiora,Bruiser AD,Shaco,Assassin AD,1
KR_7633719925,Zoe,Poke,Galio,CC Tank,Ashe,Poke,Lux,Poke,Soraka,Utility Support,Karthus,Burst,Diana,Burst,Amumu,CC Tank,Alistar,CC Tank,Samira,DPS Marksman,0
KR_7639849296,Sett,Bruiser AD,Sylas,Bruiser AP,Malphite,Sustain Tank,Quinn,Poke,Viktor,Poke,Caitlyn,Poke,Lissandra,Burst,Smolder,Poke,Janna,Utility Support,Gragas,Sustain Mage,1
KR_7639824701,Teemo,Poke,Viego,Bruiser AD,Karma,Utility Support,Graves,Poke,Smolder,Poke,Janna,Utility Support,Pantheon,Bruiser AD,Pyke,Assassin AD,Urgot,Bruiser AD,Ashe,Poke,1
KR_7636608587,Ashe,Poke,Pantheon,Bruiser AD,Katarina,Burst,Swain,Sustain Mage,Aurora,Poke,Graves,Poke,Xerath,Poke,Illaoi,Bruiser AD,Shaco,Assassin AD,Akshan,Assassin AD,0
KR_7640348628,Shen,Sustain Tank,Graves,Poke,Annie,Burst,Sivir,DPS Marksman,Pyke,Assassin AD,Singed,Sustain Tank,Rumble,Sustain Mage,Kassadin,Burst,Jhin,Poke,Senna,DPS Marksman,1
KR_7639309095,Garen,Bruiser AD,Kayn,Assassin AD,Vayne,DPS Marksman,Zilean,Utility Support,Karthus,Burst,Fizz,Burst,Anivia,Poke,Brand,Burst,Nami,Utility Support,Caitlyn,Poke,0
KR_7637735792,Leona,CC Tank,Ekko,Burst,Corki,Poke,Zac,CC Tank,Ashe,Poke,Sivir,DPS Marksman,Vladimir,Sustain Mage,Gragas,Sustain Mage,Karma,Utility Support,Volibear,Sustain Tank,0
KR_7639133867,Fizz,Burst,Taliyah,Poke,Swain,Sustain Mage,Akali,Burst,Quinn,Poke,Jhin,Poke,Braum,CC Tank,Senna,DPS Marksman,Vladimir,Sustain Mage,Rell,CC Tank,0
KR_7636267391,Kalista,DPS Marksman,Varus,Poke,Heimerdinger,Poke,Xayah,DPS Marksman,Amumu,CC Tank,Senna,DPS Marksman,Vi,Bruiser AD,Gragas,Sustain Mage,Fizz,Burst,Smolder,Poke,1
KR_7634764819,Sejuani,CC Tank,Zeri,DPS Marksman,Caitlyn,Poke,Blitzcrank,CC Tank,Cassiopeia,Sustain Mage,Zoe,Poke,Jayce,Poke,Ivern,Utility Support,Fizz,Burst,Karthus,Burst,1
KR_7629808419,Morgana,Poke,Karma,Utility Support,Sivir,DPS Marksman,Malzahar,Poke,Quinn,Poke,Soraka,Utility Support,Ezreal,Poke,Twitch,DPS Marksman,Shaco,Assassin AD,Zac,CC Tank,1
KR_7637549086,Mordekaiser,Bruiser AP,Udyr,Bruiser AD,Blitzcrank,CC Tank,Jhin,Poke,Cassiopeia,Sustain Mage,Syndra,Burst,Aatrox,Bruiser AD,Ahri,Burst,Sona,Utility Support,Nidalee,Poke,0
KR_7637324674,Blitzcrank,CC Tank,Hwei,Poke,Illaoi,Bruiser AD,Karthus,Burst,Katarina,Burst,Lulu,Utility Support,Vex,Burst,Garen,Bruiser AD,Xayah,DPS Marksman,Ahri,Burst,1
KR_7636068756,Viego,Bruiser AD,Pantheon,Bruiser AD,Taliyah,Poke,Brand,Burst,Tristana,DPS Marksman,Aatrox,Bruiser AD,Jayce,Poke,Kayn,Assassin AD,Varus,Poke,Galio,CC Tank,0
KR_7634668065,Ornn,Sustain Tank,Alistar,CC Tank,Garen,Bruiser AD,Nocturne,Assassin AD,Yuumi,Utility Support,Lux,Poke,Corki,Poke,Poppy,CC Tank,Jhin,Poke,Taric,Utility Support,0
KR_7633033390,Akshan,Assassin AD,Rammus,CC Tank,Ziggs,Poke,Viktor,Poke,Yone,Bruiser AD,Aurora,Poke,Leona,CC Tank,Zyra,Poke,Singed,Sustain Tank,Ezreal,Poke,1
KR_7640203767,Yasuo,Bruiser AD,Karma,Utility Support,Malzahar,Poke,Viktor,Poke,Vi,Bruiser AD,Sivir,DPS Marksman,Lillia,Sustain Mage,Seraphine,Utility Support,Maokai,CC Tank,Camille,Bruiser AD,1
KR_7640185246,Yasuo,Bruiser AD,Hwei,Poke,Shen,Sustain Tank,Xayah,DPS Marksman,Nami,Utility Support,Brand,Burst,Orianna,Burst,Draven,DPS Marksman,Viktor,Poke,Poppy,CC Tank,0
KR_7640124579,Nocturne,Assassin AD,Graves,Poke,Caitlyn,Poke,Singed,Sustain Tank,Rakan,Utility Support,Fizz,Burst,Tristana,DPS Marksman,Jax,Bruiser AD,Illaoi,Bruiser AD,Galio,CC Tank,0
KR_7639678936,Zyra,Poke,Xerath,Poke,Azir,Poke,Ashe,Poke,Brand,Burst,Darius,Bruiser AD,Yuumi,Utility Support,Hecarim,Bruiser AD,Trundle,Bruiser AD,Sivir,DPS Marksman,1
KR_7634740087,Teemo,Poke,Ornn,Sustain Tank,Senna,DPS Marksman,Jayce,Poke,Illaoi,Bruiser AD,Nidalee,Poke,Zoe,Poke,Corki,Poke,Morgana,Poke,Hwei,Poke,1
KR_7634582154,Caitlyn,Poke,Nidalee,Poke,Yone,Bruiser AD,Xayah,DPS Marksman,Taliyah,Poke,Brand,Burst,Nasus,Bruiser AD,Varus,Poke,Pantheon,Bruiser AD,Vayne,DPS Marksman,0
KR_7634514952,Quinn,Poke,Ashe,Poke,Nilah,DPS Marksman,Tristana,DPS Marksman,Kayle,Bruiser AD,Lucian,DPS Marksman,Veigar,Burst,Jhin,Poke,Varus,Poke,Karma,Utility Support,0
KR_7634619895,Pantheon,Bruiser AD,Ekko,Burst,Singed,Sustain Tank,Shaco,Assassin AD,Vladimir,Sustain Mage,Zac,CC Tank,Xerath,Poke,Orianna,Burst,Sivir,DPS Marksman,Nidalee,Poke,0
KR_7634569160,Orianna,Burst,Azir,Poke,Akshan,Assassin AD,Milio,Utility Support,Ezreal,Poke,Shen,Sustain Tank,Sona,Utility Support,Karthus,Burst,Vladimir,Sustain Mage,Samira,DPS Marksman,0
KR_7623158887,Varus,Poke,Blitzcrank,CC Tank,Pyke,Assassin AD,Zilean,Utility Support,Heimerdinger,Poke,Alistar,CC Tank,Draven,DPS Marksman,Lux,Poke,Nidalee,Poke,Sett,Bruiser AD,1
KR_7633957200,Senna,DPS Marksman,Nautilus,CC Tank,Sylas,Bruiser AP,Volibear,Sustain Tank,Vex,Burst,Jayce,Poke,Karthus,Burst,Maokai,CC Tank,Poppy,CC Tank,Ivern,Utility Support,0
KR_7613653627,Shen,Sustain Tank,Briar,Bruiser AD,Thresh,Utility Support,Nami,Utility Support,Vayne,DPS Marksman,Zed,Assassin AD,Maokai,CC Tank,Jhin,Poke,Sylas,Bruiser AP,Brand,Burst,1
KR_7612404264,Braum,CC Tank,Jhin,Poke,Thresh,Utility Support,Ezreal,Poke,Vayne,DPS Marksman,Gangplank,Poke,Volibear,Sustain Tank,Nidalee,Poke,Vi,Bruiser AD,Janna,Utility Support,1
KR_7633924843,Karthus,Burst,Gnar,Bruiser AD,Malphite,Sustain Tank,Veigar,Burst,Kayle,Bruiser AD,Varus,Poke,Pantheon,Bruiser AD,Nidalee,Poke,Smolder,Poke,Karma,Utility Support,1
KR_7639842666,Zoe,Poke,Xerath,Poke,Zed,Assassin AD,Renekton,Bruiser AD,Braum,CC Tank,Jhin,Poke,Singed,Sustain Tank,Ashe,Poke,Thresh,Utility Support,Heimerdinger,Poke,0
KR_7639830151,Thresh,Utility Support,Twitch,DPS Marksman,Seraphine,Utility Support,Elise,Burst,Gangplank,Poke,Vayne,DPS Marksman,Pantheon,Bruiser AD,Aatrox,Bruiser AD,Senna,DPS Marksman,Xerath,Poke,1
KR_7638713397,Yuumi,Utility Support,Ezreal,Poke,Skarner,CC Tank,Graves,Poke,Teemo,Poke,Senna,DPS Marksman,Qiyana,Assassin AD,Fizz,Burst,Jax,Bruiser AD,Azir,Poke,1
KR_7638666597,Ezreal,Poke,Darius,Bruiser AD,Jhin,Poke,Jinx,DPS Marksman,Lillia,Sustain Mage,Karma,Utility Support,Irelia,Bruiser AD,Zyra,Poke,Xayah,DPS Marksman,Yone,Bruiser AD,0
KR_7637339225,Ziggs,Poke,Elise,Burst,Twitch,DPS Marksman,Ivern,Utility Support,Tristana,DPS Marksman,Malzahar,Poke,Blitzcrank,CC Tank,Yone,Bruiser AD,Xayah,DPS Marksman,Taliyah,Poke,1
KR_7640036649,Ahri,Burst,Malphite,Sustain Tank,Shen,Sustain Tank,Pantheon,Bruiser AD,Katarina,Burst,Karma,Utility Support,Vi,Bruiser AD,Nami,Utility Support,Jhin,Poke,Neeko,Burst,0
KR_7638739357,Ryze,Bruiser AD,Draven,DPS Marksman,Skarner,CC Tank,Xayah,DPS Marksman,Sivir,DPS Marksman,Corki,Poke,Teemo,Poke,Rumble,Sustain Mage,Ambessa,Bruiser AD,Malzahar,Poke,1
KR_7638328277,Anivia,Poke,Orianna,Burst,Heimerdinger,Poke,Ziggs,Poke,Jinx,DPS Marksman,Teemo,Poke,Ahri,Burst,Varus,Poke,Thresh,Utility Support,Lux,Poke,0
KR_7633987630,Leona,CC Tank,Twitch,DPS Marksman,Orianna,Burst,Zed,Assassin AD,Jax,Bruiser AD,Zeri,DPS Marksman,Ahri,Burst,Milio,Utility Support,Irelia,Bruiser AD,Kassadin,Burst,1
KR_7633982092,Udyr,Bruiser AD,Aphelios,DPS Marksman,Alistar,CC Tank,Soraka,Utility Support,Quinn,Poke,Rumble,Sustain Mage,Jinx,DPS Marksman,Fiora,Bruiser AD,Karthus,Burst,Yasuo,Bruiser AD,1
KR_7629183943,Seraphine,Utility Support,Fizz,Burst,Shen,Sustain Tank,Graves,Poke,Shaco,Assassin AD,Corki,Poke,Jhin,Poke,Lux,Poke,Jinx,DPS Marksman,Janna,Utility Support,0
KR_7640117231,Aurora,Poke,Sivir,DPS Marksman,Varus,Poke,Twitch,DPS Marksman,Rengar,Assassin AD,Ziggs,Poke,Nidalee,Poke,Ryze,Bruiser AD,Zed,Assassin AD,Tristana,DPS Marksman,0
KR_7639932876,Sylas,Bruiser AP,Caitlyn,Poke,Nami,Utility Support,Kayle,Bruiser AD,Jayce,Poke,Pantheon,Bruiser AD,Ziggs,Poke,Lucian,DPS Marksman,Akali,Burst,Senna,DPS Marksman,0
KR_7639886562,Senna,DPS Marksman,Teemo,Poke,Akali,Burst,Malphite,Sustain Tank,Caitlyn,Poke,Gragas,Sustain Mage,Alistar,CC Tank,Yuumi,Utility Support,Zoe,Poke,Soraka,Utility Support,1
KR_7638621115,Malzahar,Poke,Jax,Bruiser AD,Karma,Utility Support,Lissandra,Burst,Naafiri,Assassin AD,Nocturne,Assassin AD,Blitzcrank,CC Tank,Kennen,Burst,Kindred,DPS Marksman,Veigar,Burst,1
KR_7636732576,Akali,Burst,Fiora,Bruiser AD,Gnar,Bruiser AD,Quinn,Poke,Veigar,Burst,Nami,Utility Support,Elise,Burst,Annie,Burst,Corki,Poke,Sejuani,CC Tank,0
KR_7640082451,Teemo,Poke,Syndra,Burst,Cassiopeia,Sustain Mage,Amumu,CC Tank,Braum,CC Tank,Malphite,Sustain Tank,Viego,Bruiser AD,Jinx,DPS Marksman,Leona,CC Tank,Jhin,Poke,0
KR_7639538631,Draven,DPS Marksman,Karma,Utility Support,Heimerdinger,Poke,Camille,Bruiser AD,Janna,Utility Support,Thresh,Utility Support,Viktor,Poke,Sett,Bruiser AD,Jax,Bruiser AD,Illaoi,Bruiser AD,1
KR_7634876307,Samira,DPS Marksman,Yuumi,Utility Support,Soraka,Utility Support,Darius,Bruiser AD,Elise,Burst,Singed,Sustain Tank,Kassadin,Burst,Viego,Bruiser AD,Jhin,Poke,Galio,CC Tank,0
KR_7633902047,Teemo,Poke,Gragas,Sustain Mage,Ekko,Burst,Senna,DPS Marksman,Mordekaiser,Bruiser AP,Akali,Burst,Talon,Assassin AD,Vayne,DPS Marksman,Xerath,Poke,Samira,DPS Marksman,0
KR_7633893468,Vi,Bruiser AD,Lux,Poke,Sivir,DPS Marksman,Lucian,DPS Marksman,Annie,Burst,Kassadin,Burst,Viktor,Poke,Jhin,Poke,Hwei,Poke,Zeri,DPS Marksman,0
KR_7633875015,Evelynn,Burst,Galio,CC Tank,Akali,Burst,Xayah,DPS Marksman,Ezreal,Poke,Ambessa,Bruiser AD,Aatrox,Bruiser AD,Shaco,Assassin AD,Mordekaiser,Bruiser AP,Kalista,DPS Marksman,1
KR_7633441073,Ashe,Poke,Karma,Utility Support,Hwei,Poke,Aphelios,DPS Marksman,Malphite,Sustain Tank,Akali,Burst,Tristana,DPS Marksman,Lucian,DPS Marksman,Sion,Sustain Tank,Ahri,Burst,0
KR_7625753657,Gangplank,Poke,Yasuo,Bruiser AD,Aatrox,Bruiser AD,Zac,CC Tank,Amumu,CC Tank,Qiyana,Assassin AD,Viktor,Poke,Nidalee,Poke,Zeri,DPS Marksman,Katarina,Burst,0
KR_7623417742,Kindred,DPS Marksman,Graves,Poke,Soraka,Utility Support,Viktor,Poke,Aurora,Poke,Sejuani,CC Tank,Blitzcrank,CC Tank,Ahri,Burst,Rumble,Sustain Mage,Jayce,Poke,0
KR_7623408148,Yasuo,Bruiser AD,Udyr,Bruiser AD,Brand,Burst,Aatrox,Bruiser AD,Anivia,Poke,Sivir,DPS Marksman,Nidalee,Poke,Alistar,CC Tank,Garen,Bruiser AD,Cassiopeia,Sustain Mage,1
KR_7633963850,Zyra,Poke,Aatrox,Bruiser AD,Ashe,Poke,Tristana,DPS Marksman,Vladimir,Sustain Mage,Senna,DPS Marksman,Renekton,Bruiser AD,Zed,Assassin AD,Neeko,Burst,Garen,Bruiser AD,0
KR_7633960385,Varus,Poke,Amumu,CC Tank,Sylas,Bruiser AP,Malphite,Sustain Tank,Xerath,Poke,Rumble,Sustain Mage,Jax,Bruiser AD,Pyke,Assassin AD,Kennen,Burst,Ryze,Bruiser AD,0
KR_7633957167,Pyke,Assassin AD,Varus,Poke,Brand,Burst,Naafiri,Assassin AD,Warwick,Bruiser AD,Jinx,DPS Marksman,Neeko,Burst,Teemo,Poke,Vayne,DPS Marksman,Galio,CC Tank,1
KR_7633929733,Thresh,Utility Support,Aatrox,Bruiser AD,Karthus,Burst,Xayah,DPS Marksman,Morgana,Poke,Xerath,Poke,Azir,Poke,Darius,Bruiser AD,Ashe,Poke,Malphite,Sustain Tank,1
KR_7585634296,Zed,Assassin AD,Fizz,Burst,Smolder,Poke,Sejuani,CC Tank,Jhin,Poke,Viktor,Poke,Jinx,DPS Marksman,Ashe,Poke,Sett,Bruiser AD,Zyra,Poke,0
KR_7585568429,Karma,Utility Support,Mordekaiser,Bruiser AP,Vayne,DPS Marksman,Aatrox,Bruiser AD,Katarina,Burst,Alistar,CC Tank,Seraphine,Utility Support,Azir,Poke,Jinx,DPS Marksman,Sylas,Bruiser AP,0
KR_7640669575,Jayce,Poke,Irelia,Bruiser AD,Ivern,Utility Support,Ashe,Poke,Varus,Poke,Senna,DPS Marksman,Singed,Sustain Tank,Xerath,Poke,Zac,CC Tank,Sivir,DPS Marksman,0
KR_7640597750,Shen,Sustain Tank,Azir,Poke,Rell,CC Tank,Smolder,Poke,Samira,DPS Marksman,Shaco,Assassin AD,Zed,Assassin AD,Lillia,Sustain Mage,Akali,Burst,Twitch,DPS Marksman,0
KR_7638845160,Senna,DPS Marksman,Lucian,DPS Marksman,Syndra,Burst,Nocturne,Assassin AD,Jayce,Poke,Maokai,CC Tank,Jinx,DPS Marksman,Jhin,Poke,Anivia,Poke,Ekko,Burst,0
KR_7601267118,Diana,Burst,Sivir,DPS Marksman,Ziggs,Poke,Lucian,DPS Marksman,Maokai,CC Tank,Brand,Burst,Sion,Sustain Tank,Zoe,Poke,Yone,Bruiser AD,Gangplank,Poke,0
KR_7532812349,Pyke,Assassin AD,Vayne,DPS Marksman,Veigar,Burst,Gragas,Sustain Mage,Jax,Bruiser AD,Lissandra,Burst,Xerath,Poke,Jayce,Poke,Kassadin,Burst,Smolder,Poke,1
KR_7532752734,Jinx,DPS Marksman,Mordekaiser,Bruiser AP,Kalista,DPS Marksman,Nami,Utility Support,Singed,Sustain Tank,Yone,Bruiser AD,Ivern,Utility Support,Ashe,Poke,Samira,DPS Marksman,Ahri,Burst,0
KR_7637022159,Sion,Sustain Tank,Vayne,DPS Marksman,Shaco,Assassin AD,Fiora,Bruiser AD,Orianna,Burst,Ornn,Sustain Tank,Ekko,Burst,Hecarim,Bruiser AD,Kindred,DPS Marksman,Rumble,Sustain Mage,1
KR_7633096356,Smolder,Poke,Vladimir,Sustain Mage,Ahri,Burst,Vex,Burst,Shaco,Assassin AD,Zyra,Poke,Ezreal,Poke,Zilean,Utility Support,Corki,Poke,Karma,Utility Support,1
KR_7632055349,Nami,Utility Support,Zed,Assassin AD,Jhin,Poke,Jinx,DPS Marksman,Hecarim,Bruiser AD,Annie,Burst,Vi,Bruiser AD,Jax,Bruiser AD,Akali,Burst,Karthus,Burst,1
KR_7624430980,Brand,Burst,Morgana,Poke,Corki,Poke,Qiyana,Assassin AD,Tryndamere,Bruiser AD,Sett,Bruiser AD,Hwei,Poke,Zilean,Utility Support,Nidalee,Poke,Kindred,DPS Marksman,0
KR_7636002016,Kennen,Burst,Karma,Utility Support,Zeri,DPS Marksman,Galio,CC Tank,Anivia,Poke,Tristana,DPS Marksman,Blitzcrank,CC Tank,Yorick,Sustain Tank,Varus,Poke,Jhin,Poke,1
KR_7635971921,Kindred,DPS Marksman,Annie,Burst,Gwen,Bruiser AP,Rengar,Assassin AD,Blitzcrank,CC Tank,Fizz,Burst,Graves,Poke,Smolder,Poke,Shen,Sustain Tank,Naafiri,Assassin AD,1
KR_7634290689,Bard,Utility Support,Brand,Burst,Kindred,DPS Marksman,Tristana,DPS Marksman,Karthus,Burst,Talon,Assassin AD,Milio,Utility Support,Briar,Bruiser AD,Morgana,Poke,Zoe,Poke,1
KR_7640180858,Malphite,Sustain Tank,Kayle,Bruiser AD,Ezreal,Poke,Malzahar,Poke,Xerath,Poke,Nilah,DPS Marksman,Yone,Bruiser AD,Katarina,Burst,Nidalee,Poke,Rakan,Utility Support,0
KR_7639085076,Renekton,Bruiser AD,Caitlyn,Poke,Singed,Sustain Tank,Alistar,CC Tank,Brand,Burst,Thresh,Utility Support,Darius,Bruiser AD,Pyke,Assassin AD,Yuumi,Utility Support,Nami,Utility Support,1
KR_7639063302,Mordekaiser,Bruiser AP,Veigar,Burst,Ezreal,Poke,Blitzcrank,CC Tank,Jinx,DPS Marksman,Anivia,Poke,Aphelios,DPS Marksman,Zoe,Poke,Senna,DPS Marksman,Lulu,Utility Support,0
KR_7638020994,Samira,DPS Marksman,Karma,Utility Support,Sylas,Bruiser AP,Nidalee,Poke,Neeko,Burst,Jhin,Poke,Caitlyn,Poke,Alistar,CC Tank,Nautilus,CC Tank,Lucian,DPS Marksman,0
KR_7635934677,Senna,DPS Marksman,Zyra,Poke,Malphite,Sustain Tank,Kennen,Burst,Irelia,Bruiser AD,Talon,Assassin AD,Annie,Burst,Lulu,Utility Support,Yasuo,Bruiser AD,Brand,Burst,1
KR_7640009347,Nami,Utility Support,Ashe,Poke,Samira,DPS Marksman,Jayce,Poke,Gragas,Sustain Mage,Karma,Utility Support,Naafiri,Assassin AD,Katarina,Burst,Aurora,Poke,Kalista,DPS Marksman,1
